912796YU7,MARKET BASED BILL,0.0,04/13/2023,,0.000000,99.975778,99.987694
912797LM7,MARKET BASED BILL,0.0,04/17/2023,,0.000000,99.926667,99.937083
912796CU1,MARKET BASED BILL,0.0,04/18/2023,,99.917847,99.916000,99.927833
912796V48,MARKET BASED BILL,0.0,04/20/2023,,99.895375,99.890750,99.904667
912796CV9,MARKET BASED BILL,0.0,04/25/2023,,99.838028,99.833556,99.844361
912796YV5,MARKET BASED BILL,0.0,04/27/2023,,99.811778,99.807111,99.820833
912796CW7,MARKET BASED BILL,0.0,05/02/2023,,99.752375,99.747417,99.765000
912796YW3,MARKET BASED BILL,0.0,05/04/2023,,99.729431,99.722083,99.734167
912797FD4,MARKET BASED BILL,0.0,05/09/2023,,99.672944,99.671000,99.693250
912796ZE2,MARKET BASED BILL,0.0,05/11/2023,,99.645833,99.639167,99.665694
912797FE2,MARKET BASED BILL,0.0,05/16/2023,,99.585347,99.578056,99.592000
912796W47,MARKET BASED BILL,0.0,05/18/2023,,99.554458,99.548806,99.566000
912797FF9,MARKET BASED BILL,0.0,05/23/2023,,99.494833,99.490167,99.500028
912796ZF9,MARKET BASED BILL,0.0,05/25/2023,,99.457944,99.451222,99.464889
912797FG7,MARKET BASED BILL,0.0,05/30/2023,,99.391583,99.382056,99.402667
912796ZG7,MARKET BASED BILL,0.0,06/01/2023,,99.356833,99.344083,99.359722
912797FM4,MARKET BASED BILL,0.0,06/06/2023,,99.272000,99.270444,99.285000
912796ZP7,MARKET BASED BILL,0.0,06/08/2023,,99.258083,99.252444,99.266917
912797FN2,MARKET BASED BILL,0.0,06/13/2023,,99.196750,99.191500,99.202611
912796X53,MARKET BASED BILL,0.0,06/15/2023,,99.158611,99.151389,99.164444
912797FP7,MARKET BASED BILL,0.0,06/20/2023,,99.091944,99.082222,99.093417
912796ZQ5,MARKET BASED BILL,0.0,06/22/2023,,99.054000,99.046000,99.069111
912797FQ5,MARKET BASED BILL,0.0,06/27/2023,,98.993653,98.986167,99.005667
912796ZR3,MARKET BASED BILL,0.0,06/29/2023,,98.959833,98.953250,98.975167
912797FR3,MARKET BASED BILL,0.0,07/05/2023,,98.859583,98.857222,98.861333
912796ZS1,MARKET BASED BILL,0.0,07/06/2023,,98.839000,98.836611,98.852500
912797FX0,MARKET BASED BILL,0.0,07/11/2023,,98.775292,98.768972,98.782500
912796XQ7,MARKET BASED BILL,0.0,07/13/2023,,98.735458,98.721250,98.745222
912797FY8,MARKET BASED BILL,0.0,07/18/2023,,98.679722,98.668833,98.693194
912796ZZ5,MARKET BASED BILL,0.0,07/20/2023,,98.652778,98.644444,98.663500
912797FZ5,MARKET BASED BILL,0.0,07/25/2023,,98.591250,98.579583,98.593111
912796Y29,MARKET BASED BILL,0.0,07/27/2023,,98.571847,98.552528,98.569000
912797GA9,MARKET BASED BILL,0.0,08/01/2023,,98.483333,98.478667,98.492250
912796Y37,MARKET BASED BILL,0.0,08/03/2023,,98.473667,98.464167,98.483917
912797GF8,MARKET BASED BILL,0.0,08/08/2023,,98.378625,98.376972,98.390611
912796XY0,MARKET BASED BILL,0.0,08/10/2023,,98.381625,98.359778,98.360000
912796Z36,MARKET BASED BILL,0.0,08/17/2023,,98.293333,98.286222,98.285500
912796Z44,MARKET BASED BILL,0.0,08/24/2023,,98.205625,98.196250,98.217056
912796Z51,MARKET BASED BILL,0.0,08/31/2023,,98.118500,98.102722,98.127833
912796YH6,MARKET BASED BILL,0.0,09/07/2023,,98.046444,98.021611,98.043111
912796CQ0,MARKET BASED BILL,0.0,09/14/2023,,97.939500,97.928667,97.950556
912796CR8,MARKET BASED BILL,0.0,09/21/2023,,97.851569,97.840250,97.867000
912796CS6,MARKET BASED BILL,0.0,09/28/2023,,97.756944,97.742778,97.765444
912796YJ2,MARKET BASED BILL,0.0,10/05/2023,,97.659667,97.640000,97.668000
912796YT0,MARKET BASED BILL,0.0,11/02/2023,,97.431806,97.374861,97.370667
912796ZD4,MARKET BASED BILL,0.0,11/30/2023,,97.074556,97.029250,97.016222
912796ZN2,MARKET BASED BILL,0.0,12/28/2023,,96.886125,96.846250,96.836667
912796ZY8,MARKET BASED BILL,0.0,01/25/2024,,96.439681,96.395528,96.376000
912796Z28,MARKET BASED BILL,0.0,02/22/2024,,96.077125,96.037500,96.032444
912797LL9,MARKET BASED BILL,0.0,03/21/2024,,95.721042,95.697083,95.719111
912828ZH6,MARKET BASED NOTE,0.0025,04/15/2023,,0.000000,99.937500,99.937500
91282CBX8,MARKET BASED NOTE,0.00125,04/30/2023,,0.000000,99.750000,99.750000
912828R28,MARKET BASED NOTE,0.01625,04/30/2023,,0.000000,99.843750,99.843750
9128284L1,MARKET BASED NOTE,0.0275,04/30/2023,,0.000000,99.875000,99.875000
912828VB3,MARKET BASED NOTE,0.0175,05/15/2023,,0.000000,99.718750,99.718750
912828ZP8,MARKET BASED NOTE,0.00125,05/15/2023,,0.000000,99.562500,99.562500
912828R69,MARKET BASED NOTE,0.01625,05/31/2023,,0.000000,99.562500,99.562500
9128284S6,MARKET BASED NOTE,0.0275,05/31/2023,,0.000000,99.687500,99.687500
91282CCD1,MARKET BASED NOTE,0.00125,05/31/2023,,0.000000,99.375000,99.343750
912828ZU7,MARKET BASED NOTE,0.0025,06/15/2023,,0.000000,99.187500,99.187500
912828S35,MARKET BASED NOTE,0.01375,06/30/2023,,0.000000,99.281250,99.281250
9128284U1,MARKET BASED NOTE,0.02625,06/30/2023,,0.000000,99.531250,99.531250
91282CCK5,MARKET BASED NOTE,0.00125,06/30/2023,,0.000000,98.968750,98.968750
912828ZY9,MARKET BASED NOTE,0.00125,07/15/2023,,0.000000,98.781250,98.750000
912828S92,MARKET BASED NOTE,0.0125,07/31/2023,,0.000000,98.875000,98.875000
912828Y61,MARKET BASED NOTE,0.0275,07/31/2023,,0.000000,99.406250,99.406250
91282CCN9,MARKET BASED NOTE,0.00125,07/31/2023,,0.000000,98.562500,98.562500
912828VS6,MARKET BASED NOTE,0.025,08/15/2023,,0.000000,99.187500,99.156250
91282CAF8,MARKET BASED NOTE,0.00125,08/15/2023,,0.000000,98.406250,98.375000
9128284X5,MARKET BASED NOTE,0.0275,08/31/2023,,0.000000,99.250000,99.250000
9128282D1,MARKET BASED NOTE,0.01375,08/31/2023,,0.000000,98.687500,98.687500
91282CCU3,MARKET BASED NOTE,0.00125,08/31/2023,,0.000000,98.218750,98.218750
91282CAK7,MARKET BASED NOTE,0.00125,09/15/2023,,0.000000,98.031250,98.031250
912828T26,MARKET BASED NOTE,0.01375,09/30/2023,,0.000000,98.406250,98.437500
9128285D8,MARKET BASED NOTE,0.02875,09/30/2023,,0.000000,99.156250,99.156250
91282CDA6,MARKET BASED NOTE,0.0025,09/30/2023,,0.000000,97.906250,97.937500
91282CAP6,MARKET BASED NOTE,0.00125,10/15/2023,,97.718750,97.687500,97.687500
912828T91,MARKET BASED NOTE,0.01625,10/31/2023,,98.343750,98.312500,98.312500
9128285K2,MARKET BASED NOTE,0.02875,10/31/2023,,99.015625,98.968750,99.000000
91282CDD0,MARKET BASED NOTE,0.00375,10/31/2023,,97.609375,97.562500,97.593750
912828WE6,MARKET BASED NOTE,0.0275,11/15/2023,,98.828125,98.781250,98.781250
91282CAW1,MARKET BASED NOTE,0.0025,11/15/2023,,97.375000,97.343750,97.343750
912828U57,MARKET BASED NOTE,0.02125,11/30/2023,,98.375000,98.343750,98.343750
9128285P1,MARKET BASED NOTE,0.02875,11/30/2023,,98.859375,98.812500,98.843750
91282CDM0,MARKET BASED NOTE,0.005,11/30/2023,,97.375000,97.343750,97.343750
91282CBA8,MARKET BASED NOTE,0.00125,12/15/2023,,96.984375,96.937500,96.937500
912828V23,MARKET BASED NOTE,0.0225,12/31/2023,,98.250000,98.218750,98.218750
9128285U0,MARKET BASED NOTE,0.02625,12/31/2023,,98.531250,98.500000,98.500000
91282CDR9,MARKET BASED NOTE,0.0075,12/31/2023,,97.203125,97.156250,97.156250
91282CBE0,MARKET BASED NOTE,0.00125,01/15/2024,,96.593750,96.562500,96.562500
912828V80,MARKET BASED NOTE,0.0225,01/31/2024,,98.046875,98.000000,98.031250
9128285Z9,MARKET BASED NOTE,0.025,01/31/2024,,98.250000,98.218750,98.218750
91282CDV0,MARKET BASED NOTE,0.00875,01/31/2024,,96.968750,96.937500,96.937500
912828B66,MARKET BASED NOTE,0.0275,02/15/2024,,98.406250,98.375000,98.375000
91282CBM2,MARKET BASED NOTE,0.00125,02/15/2024,,96.218750,96.187500,96.218750
9128286G0,MARKET BASED NOTE,0.02375,02/29/2024,,98.000000,97.968750,97.968750
912828W48,MARKET BASED NOTE,0.02125,02/29/2024,,97.812500,97.781250,97.750000
91282CEA5,MARKET BASED NOTE,0.015,02/29/2024,,97.218750,97.187500,97.187500
91282CBR1,MARKET BASED NOTE,0.0025,03/15/2024,,96.031250,96.000000,96.000000
912828W71,MARKET BASED NOTE,0.02125,03/31/2024,,97.593750,97.562500,97.562500
91282CEG2,MARKET BASED NOTE,0.0225,03/31/2024,,97.750000,97.718750,97.718750
91282CBV2,MARKET BASED NOTE,0.00375,04/15/2024,,95.859375,95.812500,95.812500
912828X70,MARKET BASED NOTE,0.02,04/30/2024,,97.343750,97.312500,97.312500
9128286R6,MARKET BASED NOTE,0.0225,04/30/2024,,97.578125,97.531250,97.531250
91282CEK3,MARKET BASED NOTE,0.025,04/30/2024,,97.843750,97.812500,97.812500
91282CCC3,MARKET BASED NOTE,0.0025,05/15/2024,,95.421875,95.375000,95.406250
912828WJ5,MARKET BASED NOTE,0.025,05/15/2024,,97.796875,97.750000,97.781250
912828XT2,MARKET BASED NOTE,0.02,05/31/2024,,97.203125,97.156250,97.156250
91282CER8,MARKET BASED NOTE,0.025,05/31/2024,,97.734375,97.687500,97.718750
91282CCG4,MARKET BASED NOTE,0.0025,06/15/2024,,95.156250,95.125000,95.125000
91282CEX5,MARKET BASED NOTE,0.03,06/30/2024,,98.234375,98.187500,98.187500
912828XX3,MARKET BASED NOTE,0.02,06/30/2024,,97.046875,97.000000,97.000000
9128286Z8,MARKET BASED NOTE,0.0175,06/30/2024,,96.765625,96.718750,96.718750
91282CCL3,MARKET BASED NOTE,0.00375,07/15/2024,,95.031250,95.000000,95.000000
91282CFA4,MARKET BASED NOTE,0.03,07/31/2024,,98.171875,98.125000,98.156250
912828Y87,MARKET BASED NOTE,0.0175,07/31/2024,,96.578125,96.531250,96.562500
9128282N9,MARKET BASED NOTE,0.02125,07/31/2024,,97.109375,97.062500,97.062500
912828D56,MARKET BASED NOTE,0.02375,08/15/2024,,97.359375,97.312500,97.312500
91282CCT6,MARKET BASED NOTE,0.00375,08/15/2024,,94.750000,94.718750,94.718750
91282CFG1,MARKET BASED NOTE,0.0325,08/31/2024,,98.484375,98.468750,98.468750
912828YE4,MARKET BASED NOTE,0.0125,08/31/2024,,95.796875,95.750000,95.750000
9128282U3,MARKET BASED NOTE,0.01875,08/31/2024,,96.671875,96.625000,96.625000
