"","Indx","Call_ContractID","Call_Bid","Call_Ask","Call_Vol","Call_OI","Call_PrChg","Call_PrChgPct","Call_LastTrTime","Call_LastPr","Call_ImplVol","Call_ITM","Strike","Put_ITM","Put_ImplVol","Put_LastPr","Put_LastTrTime","Put_PrChgPct","Put_PrChg","Put_OI","Put_Vol","Put_Ask","Put_Bid","Put_ContractID"
"293",293,"SPX230616C05800000",0,0.1,22,290,0,0,2023-03-21 15:46:51,0.05,0.254890263671875,FALSE,5800,TRUE,1e-05,1772.49,2023-03-21 11:49:22,0,0,1,2,1616.9,1610.8,"SPXW230616P05800000"
"294",294,"SPX230616C05900000",0,0.2,1,3147,0,0,2023-02-23 15:03:08,0.05,0.281989602050781,FALSE,5900,TRUE,1e-05,1750.41,2023-04-04 16:10:56,0,0,1,1,1716,1710,"SPX230616P05900000"
"295",295,"SPXW230616C06000000",0,0.1,1,61,0,0,2023-03-20 10:29:53,0.05,0.278083391113281,FALSE,6000,TRUE,1e-05,1831.52,2023-04-12 10:31:54,0,0,220,1,1815.1,1809.1,"SPX230616P06000000"
"296",296,"SPXW230616C06200000",0,0.15,93,96,0,0,2023-02-17 10:46:24,0.05,0.310065493164063,FALSE,6200,TRUE,1e-05,2047.41,2023-04-04 16:10:56,0,0,2,1,2013.3,2007.3,"SPX230616P06200000"
"297",297,"SPX230616C06400000",0,0.15,90,1777,0,0,2023-02-23 15:02:25,0.05,0.331793791503906,FALSE,6400,TRUE,1e-05,2351.59,2023-03-27 10:07:03,0,0,200,4,2211.6,2205.5,"SPXW230616P06400000"
"298",298,"SPX230616C06600000",0,0,60,0,0,0,2023-02-10 14:52:48,0.05,0.2500075,FALSE,6600,TRUE,1e-05,2445.64,2023-04-10 14:59:35,0,0,67,2,2409.8,2403.7,"SPXW230616P06600000"
"299",299,"SPX230616C06800000",0,0,2,0,0,0,2023-02-10 14:46:41,0.05,0.2500075,FALSE,6800,TRUE,1e-05,2645.37,2023-04-04 12:52:04,0,0,8,1,2608,2602,"SPX230616P06800000"
"300",300,"SPX230616C07000000",0,0.15,2510,2764,0,0,2023-02-17 10:47:30,0.05,0.393072475585937,FALSE,7000,TRUE,1e-05,2813.39,2023-04-14 15:53:45,-1.1579814,-32.960205,13,1,2806.3,2800.2,"SPX230616P07000000"
"301",301,"SPX230616C07200000",0,0.1,13,814,0,0,2023-04-03 14:35:47,0.05,0.399420068359375,FALSE,7200,TRUE,1e-05,3011.59,2023-04-14 15:53:45,-0.9742762,-29.629883,270,1,3004.5,2998.5,"SPX230616P07200000"
"302",302,"SPX230616C07400000",0,0.1,250,1339,0,0,2023-03-16 12:23:50,0.03,0.417486293945312,FALSE,7400,TRUE,1e-05,3388.95,2023-03-24 10:31:39,0,0,24,52,3202.8,3196.6,"SPXW230616P07400000"
"303",303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7500,TRUE,1e-05,3309.19,2023-04-14 15:43:15,-1.3042358,-43.72998,98,1,3301.9,3295.8,"SPX230616P07500000"
